City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Lucknow,Electronics,Monitor,12.0,5845,70140,2025-12-16
Patna,Electronics,Smartphone,33.0,4520,15796,2025-03-06
Chennai,Electronics,Laptop,3.0,3873,11619,2025-01-07
Lucknow,Home Appliances,Mixer,25.0,7847,103949,2025-12-17
Pune,Accessories,Headphones,12.0,6005,16495,2025-09-13
Bengaluru,Accessories,Headphones,35.0,7518,86602,2025-04-26
Bengaluru,Accessories,Speaker,26.0,6194,161044,2025-02-13
Lucknow,Electronics,Smartphone,25.0,5154,52025,2025-04-01
Ahmedabad,Fashion,T-Shirt,26.0,6491,21325,2025-10-13
Bengaluru,Electronics,Smartphone,31.0,6532,107687,2025-04-12
Kochi,Fashion,Watch,12.0,5844,70128,2025-02-21
Mysuru,Electronics,Tablet,39.0,4992,117051,2025-05-22
Lucknow,Electronics,Monitor,10.0,7457,74570,2025-11-18
Patna,Electronics,Tablet,10.0,1313,13130,2025-01-03
Mumbai,Fashion,Watch,25.0,3418,85450,2025-12-22
Kolkata,Home Appliances,Fan,19.0,2583,49077,2025-12-13
Ahmedabad,Home Appliances,Mixer,11.0,2960,32560,2025-11-17
Patna,Fashion,T-Shirt,37.0,7541,219493,2025-07-10
Kolkata,Fashion,T-Shirt,1.0,3546,3546,2025-05-22
Chennai,Accessories,Speaker,37.0,4029,28421,2025-11-21
Patna,Home Appliances,Fan,38.0,3224,72062,2025-11-23
Mysuru,Electronics,Laptop,26.0,5554,50424,2025-02-27
Kolkata,Fashion,Shoes,8.0,2101,16808,2025-11-04
Delhi,Fashion,Watch,17.0,3297,56049,2025-10-02
Pune,Fashion,Watch,7.0,7841,54887,2025-12-23
Mumbai,Electronics,Monitor,37.0,5708,133291,2025-03-02
Kochi,Accessories,Speaker,11.0,2594,5182,2025-10-25
Ahmedabad,Home Appliances,Mixer,17.0,7417,126089,2025-02-21
Kolkata,Fashion,Watch,17.0,901,15317,2025-10-23
Mumbai,Fashion,Shoes,6.0,2707,16242,2025-07-15
Kochi,Electronics,Smartphone,39.0,467,18213,2025-10-10
Chennai,Fashion,Jeans,14.0,7773,108822,2025-02-14
Lucknow,Accessories,Mouse,18.0,626,11268,2025-05-03
Delhi,Home Appliances,Fan,35.0,5760,94182,2025-11-17
Kochi,Accessories,Mouse,17.0,7835,14616,2025-08-24
Kolkata,Home Appliances,Fan,26.0,4141,107666,2025-08-01
Kolkata,Home Appliances,Air Cooler,14.0,7948,111272,2025-11-07
Bengaluru,Home Appliances,Air Cooler,12.0,1964,11094,2025-03-14
Pune,Home Appliances,Mixer,30.0,7066,211980,2025-12-02
Patna,Fashion,Jeans,33.0,5548,98343,2025-09-22
Bhopal,Accessories,Headphones,34.0,2281,77554,2025-01-01
Jaipur,Accessories,Mouse,5.0,5440,27200,2025-05-11
Pune,Home Appliances,Mixer,24.0,4104,92474,2025-04-03
Hyderabad,Home Appliances,Mixer,36.0,425,15300,2025-08-07
Kochi,Electronics,Laptop,25.0,1945,48625,2025-01-14
Jaipur,Electronics,Tablet,6.0,6645,39870,2025-06-05
Patna,Electronics,Smartphone,16.0,5342,85472,2025-10-26
Bengaluru,Accessories,Speaker,19.0,7375,41729,2025-06-06
Pune,Accessories,Mouse,21.0,4591,96411,2025-10-26
Hyderabad,Accessories,Mouse,38.0,1439,54682,2025-10-17
Kolkata,Electronics,Smartphone,21.0,6669,140049,2025-11-28
Mumbai,Home Appliances,Fan,39.0,6853,60780,2025-04-18
Kochi,Fashion,Jeans,29.0,1463,42427,2025-02-16
Bhopal,Electronics,Laptop,23.0,2733,3398,2025-03-24
Pune,Fashion,Shoes,36.0,3895,72420,2025-08-10
Hyderabad,Home Appliances,Fan,12.0,6300,75600,2025-08-19
Lucknow,Accessories,Headphones,7.0,867,6069,2025-05-07
Kolkata,Accessories,Speaker,23.0,2793,64239,2025-10-13
Surat,Electronics,Monitor,36.0,1179,42444,2025-06-15
Hyderabad,Fashion,T-Shirt,17.0,2753,46801,2025-08-13
Ahmedabad,Home Appliances,Mixer,12.0,4562,54744,2025-05-09
Patna,Accessories,Speaker,27.0,7702,109867,2025-01-21
Jaipur,Fashion,Shoes,32.0,1248,39936,2025-03-25
Ahmedabad,Accessories,Mouse,6.0,2188,13128,2025-07-02
Pune,Fashion,T-Shirt,32.0,6424,193669,2025-10-17
Kolkata,Fashion,T-Shirt,1.0,4507,4507,2025-07-10
Pune,Fashion,T-Shirt,4.0,4713,18852,2025-09-23
Patna,Accessories,Mouse,12.0,3086,37032,2025-10-25
Kochi,Fashion,Watch,2.0,3770,7540,2025-02-19
Hyderabad,Fashion,Watch,17.0,7229,122893,2025-01-23
Mumbai,Home Appliances,Air Cooler,33.0,6190,201886,2025-10-25
Lucknow,Accessories,Headphones,6.0,2973,17838,2025-07-07
Kolkata,Fashion,T-Shirt,2.0,5378,10756,2025-04-08
Lucknow,Accessories,Keyboard,35.0,4556,159460,2025-08-27
Kochi,Fashion,Jeans,8.0,1416,6333,2025-02-02
Delhi,Electronics,Camera,9.0,4745,42705,2025-12-26
Kochi,Electronics,Monitor,1.0,7515,7515,2025-07-19
Patna,Home Appliances,Air Cooler,22.0,4662,102564,2025-12-05
Lucknow,Fashion,Shoes,10.0,558,5580,2025-05-03
Jaipur,Home Appliances,Air Cooler,3.0,7081,21243,2025-11-19
Ahmedabad,Electronics,Tablet,21.0,1775,37275,2025-10-19
Kolkata,Accessories,Keyboard,38.0,4441,168758,2025-02-09
Mumbai,Home Appliances,Air Cooler,26.0,2992,77792,2025-01-07
Mumbai,Electronics,Tablet,26.0,4483,116558,2025-10-07
Delhi,Electronics,Smartphone,18.0,7510,117578,2025-12-07
Jaipur,Fashion,Jeans,18.0,7347,6270,2025-12-22
Jaipur,Electronics,Smartphone,3.0,3191,9573,2025-07-05
Pune,Home Appliances,Mixer,26.0,1901,49426,2025-08-14
Delhi,Electronics,Laptop,3.0,7431,22293,2025-08-18
Delhi,Fashion,Jeans,25.0,3248,81200,2025-01-10
Chennai,Electronics,Tablet,29.0,7170,207930,2025-10-20
Hyderabad,Home Appliances,Air Cooler,3.0,4471,13413,2025-10-12
Pune,Fashion,Jeans,17.0,6061,103037,2025-09-03
Mumbai,Accessories,Headphones,36.0,3597,129492,2025-03-03
Mysuru,Fashion,Jeans,10.0,805,8050,2025-10-26
Chennai,Home Appliances,Air Cooler,16.0,1271,20336,2025-09-12
Mumbai,Accessories,Mouse,22.0,6471,142093,2025-09-25
Mumbai,Accessories,Headphones,29.0,5875,170375,2025-07-19
Bengaluru,Accessories,Keyboard,29.0,7496,103023,2025-01-18
Kolkata,Fashion,T-Shirt,28.0,5515,141036,2025-07-02
Chennai,Accessories,Headphones,8.0,1155,9240,2025-04-20
Bhopal,Accessories,Speaker,6.0,1320,7920,2025-03-03
Patna,Fashion,T-Shirt,11.0,7281,80091,2025-11-12
Surat,Accessories,Keyboard,16.0,7542,3435,2025-02-24
Mysuru,Accessories,Mouse,36.0,5045,30838,2025-01-17
Jaipur,Accessories,Speaker,29.0,4501,130529,2025-06-01
Jaipur,Electronics,Tablet,40.0,2423,96920,2025-10-27
Bengaluru,Accessories,Headphones,1.0,3888,3888,2025-11-11
Lucknow,Home Appliances,Fan,9.0,7041,56339,2025-01-15
Hyderabad,Accessories,Keyboard,20.0,2898,57960,2025-10-16
Chennai,Electronics,Smartphone,1.0,5884,5884,2025-08-16
Kolkata,Accessories,Headphones,22.0,6847,150634,2025-02-23
Hyderabad,Accessories,Keyboard,3.0,4646,13938,2025-07-02
Ahmedabad,Electronics,Camera,4.0,4349,17396,2025-06-17
Lucknow,Fashion,Watch,11.0,6495,20419,2025-12-06
Mysuru,Home Appliances,Air Cooler,11.0,5167,56837,2025-06-07
Surat,Fashion,Watch,4.0,7031,28124,2025-05-09
Mumbai,Accessories,Keyboard,18.0,4757,39874,2025-04-02
Patna,Accessories,Headphones,1.0,3785,3785,2025-09-21
Jaipur,Home Appliances,Air Cooler,5.0,7567,37835,2025-02-02
Jaipur,Accessories,Speaker,21.0,3034,63714,2025-07-02
Pune,Fashion,Shoes,12.0,4536,54432,2025-11-12
Jaipur,Accessories,Mouse,39.0,7902,79976,2025-07-22
Ahmedabad,Home Appliances,Air Cooler,19.0,2315,43985,2025-05-02
Hyderabad,Home Appliances,Fan,1.0,195,195,2025-05-16
Surat,Home Appliances,Air Cooler,12.0,3096,37152,2025-01-26
Kochi,Accessories,Mouse,6.0,3354,20124,2025-10-27
Patna,Electronics,Camera,16.0,1906,30496,2025-04-20
Kolkata,Electronics,Smartphone,7.0,1362,9534,2025-08-10
Kolkata,Electronics,Laptop,1.0,4143,4143,2025-07-06
Ahmedabad,Accessories,Keyboard,26.0,2143,18898,2025-07-13
Bengaluru,Accessories,Speaker,3.0,1377,4131,2025-06-28
Bhopal,Electronics,Laptop,34.0,6724,3415,2025-11-16
Bengaluru,Electronics,Camera,6.0,2422,14532,2025-11-03
Bhopal,Fashion,Shoes,15.0,6524,61919,2025-02-11
Bengaluru,Fashion,Shoes,3.0,7011,21033,2025-07-21
Mysuru,Fashion,Watch,25.0,1777,44425,2025-06-01
Hyderabad,Home Appliances,Fan,38.0,1423,54074,2025-09-28
Lucknow,Electronics,Laptop,11.0,5982,63495,2025-03-21
Chennai,Accessories,Keyboard,37.0,5260,141142,2025-04-18
Mysuru,Accessories,Keyboard,30.0,7577,97474,2025-09-23
Chennai,Electronics,Monitor,35.0,5947,136478,2025-02-19
Chennai,Fashion,Jeans,1.0,104,104,2025-05-27
Patna,Electronics,Tablet,40.0,6137,66732,2025-11-03
Patna,Electronics,Monitor,32.0,3281,55584,2025-04-03
Mumbai,Electronics,Laptop,29.0,1359,39411,2025-04-21
Bhopal,Fashion,T-Shirt,7.0,393,2751,2025-05-27
Hyderabad,Accessories,Speaker,36.0,6026,147019,2025-05-23
Mysuru,Fashion,Jeans,19.0,4835,54377,2025-10-10
Lucknow,Home Appliances,Fan,24.0,2624,62976,2025-01-22
Kochi,Home Appliances,Air Cooler,2.0,4132,8264,2025-04-11
Patna,Home Appliances,Air Cooler,13.0,2002,26026,2025-12-23
Mumbai,Home Appliances,Fan,18.0,7468,134424,2025-05-05
Jaipur,Fashion,Jeans,8.0,2560,20480,2025-12-05
Ahmedabad,Accessories,Speaker,3.0,6578,19734,2025-09-15
Bhopal,Home Appliances,Fan,6.0,7980,47880,2025-11-13
Pune,Fashion,Shoes,4.0,3946,2140,2025-02-16
Chennai,Accessories,Keyboard,24.0,3695,88680,2025-05-23
Pune,Fashion,Jeans,38.0,1251,47538,2025-11-14
Mumbai,Home Appliances,Mixer,23.0,4816,91580,2025-02-18
Pune,Accessories,Mouse,39.0,919,35841,2025-11-25
Surat,Electronics,Laptop,20.0,875,17500,2025-06-03
Surat,Home Appliances,Air Cooler,21.0,7345,154245,2025-03-19
Kochi,Accessories,Mouse,29.0,3113,90277,2025-11-20
Pune,Accessories,Mouse,8.0,1218,9744,2025-03-03
Jaipur,Fashion,Jeans,40.0,1050,21270,2025-08-10
Bhopal,Home Appliances,Air Cooler,21.0,283,5943,2025-04-20
Kolkata,Electronics,Tablet,8.0,964,7712,2025-03-26
Bengaluru,Accessories,Speaker,21.0,6497,118532,2025-10-03
Lucknow,Accessories,Headphones,13.0,6681,76765,2025-12-03
Pune,Electronics,Tablet,26.0,5034,130884,2025-09-15
Hyderabad,Accessories,Headphones,23.0,3660,84180,2025-02-26
Kolkata,Fashion,Jeans,6.0,6613,39678,2025-11-02
Pune,Accessories,Mouse,34.0,2290,45067,2025-05-21
Chennai,Accessories,Headphones,9.0,5986,53874,2025-09-07
Surat,Accessories,Keyboard,10.0,4353,43530,2025-05-19
Jaipur,Fashion,Watch,8.0,1017,8136,2025-12-05
Patna,Accessories,Keyboard,22.0,967,21274,2025-03-09
Lucknow,Home Appliances,Air Cooler,10.0,4016,40160,2025-04-22
Bengaluru,Fashion,Jeans,18.0,4204,31143,2025-01-25
Ahmedabad,Electronics,Camera,37.0,2366,87542,2025-01-14
Pune,Fashion,Watch,12.0,7140,85680,2025-02-26
Jaipur,Accessories,Headphones,10.0,7147,71470,2025-11-21
Kolkata,Accessories,Keyboard,5.0,7380,28317,2025-04-27
Mumbai,Electronics,Camera,16.0,3530,56480,2025-07-03
Hyderabad,Home Appliances,Air Cooler,2.0,6068,5299,2025-06-25
Ahmedabad,Accessories,Speaker,2.0,1952,3904,2025-03-22
Pune,Home Appliances,Air Cooler,10.0,393,3930,2025-08-12
Bhopal,Accessories,Headphones,13.0,626,8138,2025-06-04
Chennai,Accessories,Mouse,18.0,5218,93924,2025-02-02
Mumbai,Accessories,Headphones,17.0,992,16864,2025-05-20
Jaipur,Fashion,Jeans,9.0,1373,12357,2025-05-10
Surat,Home Appliances,Air Cooler,24.0,4660,105563,2025-03-16
Chennai,Home Appliances,Air Cooler,13.0,4201,54613,2025-04-03
Ahmedabad,Accessories,Mouse,35.0,5993,209755,2025-05-11
Hyderabad,Accessories,Keyboard,29.0,3719,29210,2025-06-22
Delhi,Fashion,Jeans,16.0,2564,41024,2025-04-04
Kolkata,Home Appliances,Mixer,20.0,2907,58140,2025-08-27
Bengaluru,Home Appliances,Mixer,21.0,4618,96978,2025-06-02
Patna,Home Appliances,Mixer,19.0,690,13110,2025-10-06
Pune,Home Appliances,Air Cooler,21.0,7416,155736,2025-05-08
Lucknow,Electronics,Tablet,28.0,1832,51296,2025-12-16
Mysuru,Electronics,Camera,3.0,1725,5175,2025-05-05
Kochi,Electronics,Monitor,16.0,5616,89856,2025-04-05
Bhopal,Electronics,Monitor,11.0,2725,29975,2025-05-23
Bengaluru,Fashion,T-Shirt,8.0,3014,24112,2025-08-05
Ahmedabad,Accessories,Keyboard,40.0,3263,86154,2025-09-02
Patna,Electronics,Tablet,6.0,4094,4022,2025-04-21
Surat,Accessories,Headphones,34.0,3950,134300,2025-07-21
Bhopal,Accessories,Headphones,6.0,3193,19158,2025-12-07
Pune,Accessories,Mouse,18.0,4689,12759,2025-05-09
Surat,Home Appliances,Mixer,27.0,3995,107865,2025-10-06
Ahmedabad,Home Appliances,Fan,3.0,7214,21642,2025-09-05
Mysuru,Fashion,Jeans,16.0,2000,32000,2025-12-15
Kochi,Home Appliances,Mixer,21.0,5548,22582,2025-10-17
Mysuru,Electronics,Monitor,4.0,541,2164,2025-11-19
Hyderabad,Fashion,Shoes,12.0,3035,36420,2025-10-09
Bengaluru,Accessories,Mouse,39.0,7753,118996,2025-09-22
Kochi,Home Appliances,Fan,28.0,7404,95137,2025-07-02
Pune,Accessories,Keyboard,20.0,2989,12048,2025-05-12
Bhopal,Electronics,Smartphone,38.0,6993,136975,2025-11-23
Mysuru,Electronics,Tablet,17.0,3854,65518,2025-03-17
Chennai,Fashion,Watch,2.0,5232,10464,2025-05-26
Jaipur,Electronics,Smartphone,7.0,6326,2049,2025-08-19
Mysuru,Home Appliances,Mixer,27.0,5547,149769,2025-01-22
Mumbai,Fashion,Watch,30.0,1693,50790,2025-02-22
Kolkata,Electronics,Monitor,38.0,5884,223592,2025-12-21
Delhi,Accessories,Headphones,12.0,1749,20988,2025-11-14
Delhi,Accessories,Speaker,27.0,3607,97389,2025-03-01
Kochi,Home Appliances,Air Cooler,32.0,5053,161696,2025-12-08
Hyderabad,Electronics,Laptop,35.0,2736,95760,2025-02-05
Jaipur,Accessories,Keyboard,18.0,4308,77544,2025-09-24
Patna,Accessories,Speaker,6.0,2988,17928,2025-09-06
Delhi,Home Appliances,Fan,34.0,6494,9720,2025-11-10
Kolkata,Fashion,Shoes,17.0,1643,27931,2025-12-20
Kolkata,Accessories,Keyboard,21.0,1615,33915,2025-08-21
Mumbai,Home Appliances,Air Cooler,7.0,1837,12859,2025-07-28
Mumbai,Fashion,Shoes,5.0,2438,12190,2025-03-01
Lucknow,Home Appliances,Fan,23.0,7991,168970,2025-10-16
Jaipur,Accessories,Keyboard,1.0,1897,1897,2025-12-02
Bhopal,Fashion,Watch,26.0,5205,135330,2025-02-26
Bengaluru,Fashion,Jeans,35.0,6387,131134,2025-09-25
Lucknow,Electronics,Camera,33.0,4596,81690,2025-01-26
Hyderabad,Electronics,Monitor,21.0,2001,42021,2025-05-13
Kolkata,Home Appliances,Mixer,28.0,781,21868,2025-02-27
Pune,Accessories,Mouse,28.0,4412,54698,2025-10-18
Mumbai,Home Appliances,Fan,9.0,1119,10071,2025-06-15
Chennai,Accessories,Mouse,34.0,2306,39318,2025-01-06
Kolkata,Fashion,Jeans,14.0,5337,74718,2025-09-24
Hyderabad,Fashion,T-Shirt,14.0,5861,78225,2025-05-09
Patna,Accessories,Speaker,19.0,5201,98819,2025-09-21
Patna,Electronics,Tablet,20.0,7640,73563,2025-12-28
Hyderabad,Home Appliances,Mixer,32.0,3789,83284,2025-04-03
Jaipur,Fashion,T-Shirt,2.0,6181,12362,2025-01-10
Kochi,Accessories,Speaker,28.0,835,23380,2025-01-02
Bengaluru,Electronics,Smartphone,9.0,3557,32013,2025-06-06
Patna,Fashion,T-Shirt,25.0,273,6825,2025-08-23
Chennai,Accessories,Speaker,40.0,2999,32969,2025-09-15
Patna,Accessories,Speaker,3.0,5603,16809,2025-08-28
Hyderabad,Accessories,Speaker,40.0,2149,85960,2025-07-12
Jaipur,Fashion,Watch,1.0,4770,4770,2025-08-11
Lucknow,Home Appliances,Fan,26.0,902,23452,2025-06-17
Delhi,Accessories,Mouse,10.0,5569,11582,2025-11-28
Kochi,Accessories,Headphones,35.0,2875,16240,2025-12-10
Lucknow,Home Appliances,Air Cooler,25.0,2693,67325,2025-01-12
Delhi,Home Appliances,Air Cooler,36.0,3929,16179,2025-04-11
Chennai,Electronics,Tablet,25.0,6168,154200,2025-07-04
Bhopal,Accessories,Headphones,16.0,4223,67568,2025-12-04
Kochi,Accessories,Headphones,40.0,7178,178770,2025-01-17
Delhi,Fashion,Watch,31.0,2398,19984,2025-07-02
Jaipur,Electronics,Smartphone,30.0,3254,97620,2025-11-15
Surat,Fashion,Watch,1.0,7015,7015,2025-06-27
Chennai,Accessories,Speaker,40.0,7745,10922,2025-11-18
Chennai,Electronics,Tablet,1.0,5473,5473,2025-07-21
Surat,Electronics,Smartphone,40.0,1464,58560,2025-08-01
Delhi,Electronics,Laptop,38.0,5714,140839,2025-12-22
Hyderabad,Electronics,Laptop,29.0,2319,67251,2025-03-24
Bhopal,Fashion,T-Shirt,19.0,1810,34390,2025-02-21
Mumbai,Accessories,Speaker,40.0,4042,39124,2025-12-04
Pune,Fashion,T-Shirt,33.0,2307,2483,2025-04-22
Mumbai,Fashion,Shoes,39.0,5588,61926,2025-01-12
Pune,Fashion,Watch,11.0,7401,58386,2025-01-08
Chennai,Fashion,T-Shirt,31.0,5607,173817,2025-09-11
Jaipur,Home Appliances,Mixer,15.0,5802,59776,2025-11-10
Bengaluru,Electronics,Monitor,2.0,7438,4709,2025-01-27
Jaipur,Home Appliances,Fan,21.0,3104,65184,2025-08-12
Patna,Electronics,Monitor,25.0,7015,60637,2025-08-04
Bengaluru,Home Appliances,Mixer,23.0,7737,68242,2025-08-07
Mumbai,Home Appliances,Fan,2.0,4366,8732,2025-12-12
Kolkata,Home Appliances,Air Cooler,5.0,861,4305,2025-01-28
Ahmedabad,Accessories,Headphones,6.0,400,2400,2025-05-25
Kochi,Fashion,Jeans,38.0,6643,139623,2025-03-07
Kochi,Electronics,Camera,4.0,6776,18680,2025-03-08
Kolkata,Home Appliances,Air Cooler,31.0,2699,83669,2025-08-01
Lucknow,Accessories,Keyboard,4.0,3589,14356,2025-07-03
Kochi,Home Appliances,Mixer,23.0,4395,72850,2025-08-05
Mysuru,Accessories,Keyboard,7.0,5714,39998,2025-01-19
Lucknow,Electronics,Monitor,34.0,5278,51243,2025-03-07
Lucknow,Home Appliances,Mixer,31.0,2908,90148,2025-12-05
Pune,Electronics,Smartphone,3.0,7237,21711,2025-04-05
Mumbai,Home Appliances,Mixer,33.0,3446,46816,2025-11-11
Chennai,Accessories,Mouse,7.0,7171,50197,2025-04-14
Lucknow,Accessories,Keyboard,7.0,5649,39543,2025-08-17
Kochi,Electronics,Tablet,16.0,1148,18368,2025-02-24
Mysuru,Electronics,Camera,17.0,3816,64872,2025-01-13
Bhopal,Electronics,Laptop,25.0,677,16925,2025-11-01
Kochi,Electronics,Tablet,37.0,1059,39183,2025-11-27
Bengaluru,Fashion,Watch,11.0,5021,37577,2025-10-26
Delhi,Accessories,Keyboard,21.0,4724,99204,2025-05-17
Bhopal,Fashion,Watch,19.0,356,6764,2025-05-13
Chennai,Home Appliances,Air Cooler,17.0,4431,75327,2025-01-16
Bhopal,Fashion,Shoes,21.0,3354,70434,2025-12-08
Mysuru,Electronics,Smartphone,38.0,7019,193549,2025-06-14
Surat,Home Appliances,Mixer,6.0,2299,13794,2025-04-10
Hyderabad,Electronics,Tablet,37.0,3225,109952,2025-02-02
Delhi,Electronics,Camera,35.0,3267,114345,2025-09-24
Jaipur,Home Appliances,Fan,32.0,7193,125708,2025-07-23
Kochi,Home Appliances,Mixer,38.0,2948,12881,2025-10-03
Kochi,Home Appliances,Mixer,32.0,3960,126720,2025-08-17
Jaipur,Home Appliances,Mixer,28.0,2431,37544,2025-05-13
Pune,Accessories,Headphones,33.0,4614,8990,2025-05-17
Pune,Fashion,T-Shirt,28.0,3584,98833,2025-11-03
Lucknow,Home Appliances,Mixer,22.0,499,10978,2025-05-26
Kochi,Electronics,Laptop,13.0,5015,65195,2025-08-13
Pune,Home Appliances,Mixer,12.0,261,3132,2025-07-01
Lucknow,Accessories,Mouse,17.0,705,11985,2025-03-14
Chennai,Fashion,Jeans,21.0,3137,65877,2025-10-17
Bhopal,Electronics,Smartphone,6.0,2757,16542,2025-11-21
Chennai,Fashion,Jeans,29.0,7035,111111,2025-09-13
Chennai,Fashion,Watch,24.0,3790,90960,2025-04-10
Mysuru,Accessories,Headphones,3.0,1556,4668,2025-04-24
Kochi,Electronics,Tablet,19.0,5496,61413,2025-02-14
Kolkata,Electronics,Laptop,32.0,5782,124131,2025-02-09
Surat,Electronics,Tablet,31.0,4427,137237,2025-08-01
Mumbai,Accessories,Mouse,11.0,5726,33368,2025-09-25
Patna,Home Appliances,Air Cooler,33.0,4569,150777,2025-05-26
Jaipur,Fashion,Shoes,18.0,7689,138402,2025-10-28
Mysuru,Home Appliances,Mixer,13.0,4355,56615,2025-04-17
Kolkata,Electronics,Laptop,38.0,1875,41998,2025-02-05
Chennai,Electronics,Laptop,40.0,7071,79348,2025-05-22
Bengaluru,Accessories,Speaker,34.0,2122,72148,2025-05-16
Jaipur,Accessories,Headphones,20.0,7159,143180,2025-11-25
Pune,Home Appliances,Mixer,35.0,1606,56210,2025-07-15
Bengaluru,Home Appliances,Fan,23.0,6914,159022,2025-12-12
Jaipur,Electronics,Smartphone,9.0,7506,67554,2025-05-14
Chennai,Home Appliances,Mixer,34.0,7316,203790,2025-04-13
Bengaluru,Electronics,Smartphone,34.0,231,7854,2025-04-18
Bengaluru,Fashion,Jeans,29.0,5293,153497,2025-06-20
Delhi,Accessories,Mouse,6.0,7767,46602,2025-06-25
Mysuru,Electronics,Laptop,13.0,4727,61451,2025-08-01
Kochi,Accessories,Headphones,36.0,332,11952,2025-04-07
Bhopal,Electronics,Camera,18.0,4497,80946,2025-10-11
Kolkata,Electronics,Laptop,39.0,1608,9322,2025-08-19
Delhi,Accessories,Speaker,28.0,2208,61824,2025-10-17
Mumbai,Accessories,Headphones,4.0,7827,9318,2025-11-11
Pune,Fashion,Jeans,30.0,2453,73590,2025-08-16
Hyderabad,Electronics,Laptop,31.0,7881,158070,2025-04-09
Lucknow,Home Appliances,Fan,24.0,2726,65424,2025-09-16
Mysuru,Electronics,Monitor,10.0,2475,24750,2025-10-22
Jaipur,Home Appliances,Fan,16.0,6800,108800,2025-10-24
Bengaluru,Home Appliances,Fan,16.0,282,4512,2025-10-25
Bengaluru,Accessories,Speaker,8.0,3299,26392,2025-09-13
Mumbai,Fashion,Jeans,2.0,541,1082,2025-09-09
Lucknow,Fashion,Shoes,5.0,7891,21859,2025-02-03
Ahmedabad,Electronics,Monitor,24.0,779,18696,2025-10-26
Bhopal,Home Appliances,Air Cooler,29.0,6980,169969,2025-04-22
Jaipur,Home Appliances,Mixer,4.0,1765,7060,2025-04-15
Hyderabad,Accessories,Speaker,16.0,2437,38992,2025-05-26
Hyderabad,Accessories,Headphones,11.0,657,7227,2025-01-27
Bengaluru,Accessories,Keyboard,17.0,4066,69122,2025-08-09
Patna,Accessories,Keyboard,24.0,7400,40974,2025-08-24
Jaipur,Fashion,T-Shirt,25.0,779,19475,2025-02-23
Bengaluru,Accessories,Headphones,39.0,5212,107781,2025-06-10
Surat,Home Appliances,Mixer,34.0,1510,47414,2025-02-10
Lucknow,Electronics,Monitor,5.0,1437,7185,2025-12-20
Kochi,Fashion,Watch,8.0,5024,40192,2025-01-06
Lucknow,Home Appliances,Mixer,23.0,1189,27347,2025-03-07
Lucknow,Fashion,T-Shirt,39.0,5573,122479,2025-01-15
Ahmedabad,Fashion,Shoes,3.0,3960,11880,2025-04-02
Chennai,Home Appliances,Mixer,13.0,4801,62413,2025-01-26
Hyderabad,Fashion,Jeans,19.0,4870,73542,2025-01-16
Chennai,Accessories,Speaker,6.0,627,3762,2025-05-05
Bhopal,Fashion,Watch,40.0,5536,35508,2025-11-02
Hyderabad,Electronics,Camera,17.0,3035,51595,2025-10-12
Bengaluru,Accessories,Speaker,11.0,1385,15235,2025-10-11
Jaipur,Accessories,Keyboard,35.0,4759,74142,2025-10-05
Mysuru,Electronics,Tablet,37.0,2069,76553,2025-07-13
Kochi,Fashion,T-Shirt,27.0,4419,119313,2025-08-19
Jaipur,Fashion,T-Shirt,39.0,6306,237111,2025-06-14
Mysuru,Electronics,Camera,23.0,6525,125762,2025-02-28
Bhopal,Electronics,Smartphone,38.0,2289,50491,2025-11-28
Jaipur,Fashion,Jeans,12.0,3747,44964,2025-08-25
Chennai,Home Appliances,Mixer,31.0,7247,148610,2025-02-27
Pune,Accessories,Mouse,34.0,3171,107814,2025-10-05
Mysuru,Fashion,T-Shirt,26.0,265,6890,2025-05-24
Mumbai,Accessories,Headphones,20.0,5896,117920,2025-03-23
Jaipur,Electronics,Camera,22.0,3347,73634,2025-04-08
Hyderabad,Fashion,Shoes,8.0,2776,22208,2025-09-16
Lucknow,Fashion,Watch,37.0,5841,171569,2025-11-27
Delhi,Accessories,Mouse,25.0,3510,49052,2025-08-22
Surat,Electronics,Monitor,14.0,2754,38556,2025-07-08
Jaipur,Accessories,Speaker,40.0,7232,67520,2025-06-07
Pune,Electronics,Smartphone,12.0,7166,85992,2025-11-21
Kochi,Accessories,Mouse,30.0,2138,64140,2025-05-13
Chennai,Electronics,Laptop,35.0,3906,136710,2025-01-02
Bhopal,Fashion,Watch,10.0,6947,69470,2025-11-08
Lucknow,Fashion,Shoes,26.0,1505,22652,2025-02-11
Pune,Electronics,Monitor,2.0,4552,9104,2025-09-10
Pune,Accessories,Headphones,22.0,4374,96228,2025-07-14
Mumbai,Home Appliances,Fan,30.0,2090,62700,2025-09-19
Jaipur,Electronics,Tablet,40.0,362,14480,2025-07-21
Kochi,Accessories,Mouse,28.0,5380,120398,2025-04-21
Mumbai,Electronics,Laptop,13.0,5195,67535,2025-10-17
Hyderabad,Electronics,Camera,30.0,5386,116492,2025-01-10
Ahmedabad,Electronics,Tablet,7.0,5490,38430,2025-01-06
Bhopal,Electronics,Camera,35.0,3782,132370,2025-07-18
Chennai,Electronics,Monitor,37.0,6337,47517,2025-07-13
Mumbai,Accessories,Mouse,8.0,1042,8336,2025-08-18
Patna,Accessories,Headphones,20.0,1113,20346,2025-05-09
Delhi,Electronics,Tablet,38.0,5638,72708,2025-11-08
