Order_ID,Date,City,Category,Product,Sales,Amount,Revenue,Total Quantity
ORD006788,2025-02-14,Kochi,Furniture,Dining Table,7.0,640504.34,102615.74,15565.0
ORD006802,2025-03-17,Hyderabad,Groceries,Tea Powder,18.0,2091904.92,718668.41,15583.0
ORD006806,2025-03-31,Vijayawada,Sports,Football,15.0,1187362.8,410830.94,15598.0
ORD006816,2025-02-05,Jaipur,Sports,Gym Gloves,13.0,117987.48,12623.35,15611.0
ORD006822,2025-03-27,Noida,Furniture,Dining Table,7.0,750325.52,117501.3,15618.0
ORD006826,2025-01-08,Chandigarh,Books,Exam Guide,5.0,24503.55,4004.01,15623.0
ORD006827,2025-01-07,Nashik,Books,Dictionary,23.0,3158657.16,468517.25,15646.0
ORD006828,2025-03-13,Noida,Furniture,Chair,15.0,663239.1,226855.34,15661.0
ORD006831,2025-01-29,Gurugram,Sports,Gym Gloves,6.0,549353.1,128872.48,15667.0
ORD006832,2025-01-23,Jaipur,Books,Engineering Book,23.0,1450415.19,357223.87,15690.0
ORD006848,2025-02-25,Hyderabad,Books,Engineering Book,16.0,1857312.32,248024.87,15706.0
ORD006849,2025-02-24,Mangalore,Sports,Gym Gloves,25.0,3378921.75,789919.55,15731.0
ORD006851,2025-01-01,Thiruvananthapuram,Furniture,Sofa,3.0,96265.53,31427.93,15734.0
ORD006854,2025-02-01,Jaipur,Sports,Badminton Racket,14.0,1415235.64,462677.16,15748.0
ORD006867,2025-02-08,Noida,Electronics,Smart TV,21.0,2828567.91,729653.07,15769.0
ORD006869,2025-03-04,Ludhiana,Clothing,Saree,3.0,170857.83,25647.78,15772.0
ORD006879,2025-02-06,Madurai,Furniture,Dining Table,6.0,66547.86,7134.17,15778.0
ORD006882,2025-01-15,Gurugram,Groceries,Cooking Oil,2.0,146380.38,26330.74,15780.0
ORD006890,2025-03-20,Mangalore,Groceries,Tea Powder,15.0,2189501.85,701471.97,15795.0
ORD006897,2025-03-29,Pune,Electronics,Smartphone,1.0,120285.5,35146.44,15796.0
ORD006911,2025-01-31,Guwahati,Groceries,Sugar,17.0,846240.45,215541.95,15813.0
ORD006912,2025-03-02,Tirupati,Beauty,Lipstick,5.0,262506.25,66809.05,15818.0
ORD006913,2025-01-10,Chennai,Electronics,Smartphone,21.0,1674432.06,338723.19,15839.0
ORD006916,2025-01-01,Coimbatore,Electronics,Laptop,2.0,214970.8,30813.8,15841.0
ORD006927,2025-01-26,Mysuru,Sports,Cricket Bat,2.0,143805.06,44842.23,15843.0
ORD006931,2025-01-25,Bengaluru,Sports,Gym Gloves,19.0,2650878.1,489234.02,15862.0
ORD006939,2025-02-14,Hubballi,Groceries,Wheat Flour,15.0,1930477.8,533279.58,15877.0
ORD006940,2025-02-03,Hubballi,Furniture,Chair,15.0,1720967.55,380176.06,15892.0
ORD006951,2025-01-28,Kanpur,Furniture,Wardrobe,14.0,1658468.0,372200.61,15906.0
ORD006958,2025-01-31,Nagpur,Beauty,Shampoo,10.0,1497699.3,133355.27,15916.0
ORD006963,2025-01-06,Mangalore,Groceries,Wheat Flour,3.0,269707.95,24336.47,15919.0
ORD006964,2025-03-10,Patna,Clothing,Kurta,7.0,275991.73,68486.28,15926.0
ORD006973,2025-03-16,Patna,Clothing,Shoes,5.0,209430.65,30954.09,15931.0
ORD006978,2025-03-23,Vadodara,Clothing,Saree,2.0,142861.58,37609.68,15933.0
ORD006980,2025-03-22,Noida,Groceries,Sugar,1.0,114946.27,36402.95,15934.0
ORD006981,2025-01-31,Gurugram,Beauty,Moisturizer,24.0,785186.4,66942.44,15958.0
ORD006982,2025-03-15,Tirupati,Beauty,Face Wash,5.0,619901.75,72335.34,15963.0
ORD006983,2025-01-11,Chennai,Groceries,Sugar,14.0,2086604.52,377225.56,15977.0
ORD006994,2025-03-09,Guwahati,Groceries,Milk,9.0,913710.78,270453.96,15986.0
ORD007000,2025-01-07,Hyderabad,Books,Novel,8.0,506273.92,66562.74,15994.0
ORD007002,2025-02-07,Bengaluru,Clothing,Jacket,22.0,1919113.9,471421.25,16016.0
ORD007005,2025-02-20,Ahmedabad,Electronics,Headphones,3.0,398012.79,32230.64,16019.0
ORD007013,2025-03-02,Hubballi,Books,Notebook,17.0,1826206.47,274997.29,16036.0
ORD007030,2025-01-04,Hyderabad,Appliances,Microwave,23.0,2460523.21,831901.89,16059.0
ORD007031,2025-01-14,Mysuru,Sports,Football,8.0,289780.24,39363.31,16067.0
ORD007032,2025-01-19,Nagpur,Furniture,Bed,14.0,278513.48,95534.62,16081.0
ORD007033,2025-01-19,Nashik,Appliances,Air Conditioner,13.0,1829884.81,386186.9,16094.0
ORD007034,2025-01-16,Coimbatore,Beauty,Lipstick,4.0,124481.36,32057.95,16098.0
ORD007037,2025-01-26,Guwahati,Beauty,Moisturizer,14.0,709538.9,102070.97,16112.0
ORD007042,2025-01-03,Ludhiana,Sports,Yoga Mat,21.0,383868.03,71268.45,16133.0
ORD007044,2025-03-24,Vadodara,Beauty,Moisturizer,13.0,1677860.08,264506.37,16146.0
ORD007045,2025-01-11,Varanasi,Electronics,Laptop,4.0,457761.12,149693.14,16150.0
ORD007046,2025-02-23,Kanpur,Clothing,Jeans,1.0,14328.85,4928.2,16151.0
ORD007062,2025-02-27,Lucknow,Books,Novel,7.0,439666.78,87368.99,16158.0
ORD007067,2025-03-26,Bengaluru,Books,Dictionary,12.0,1388720.88,211646.27,16170.0
ORD007072,2025-03-28,Agra,Books,Exam Guide,15.0,1249425.9,219914.84,16185.0
ORD007075,2025-03-29,Gurugram,Clothing,Jacket,1.0,132106.44,31218.98,16186.0
ORD007085,2025-02-21,Delhi,Furniture,Bookshelf,11.0,22044.22,4677.65,16197.0
ORD007087,2025-03-01,Delhi,Beauty,Face Wash,14.0,1241877.56,430745.52,16211.0
ORD007092,2025-01-22,Kanpur,Books,Engineering Book,9.0,1279536.66,271309.62,16220.0
ORD007096,2025-01-18,Goa,Books,Exam Guide,3.0,288530.94,81396.05,16223.0
ORD007099,2025-02-08,Ludhiana,Groceries,Cooking Oil,18.0,123918.3,17202.44,16241.0
ORD007104,2025-02-02,Surat,Beauty,Shampoo,15.0,2031250.65,705354.9,16256.0
ORD007112,N/A,Ahmedabad,Clothing,Kurta,15.0,462949.35,123593.6,16271.0
ORD007114,2025-03-19,Chennai,Furniture,Wardrobe,7.0,474378.24,55074.38,16278.0
ORD007115,2025-01-02,Mumbai,Groceries,Tea Powder,10.0,509704.9,130220.49,16288.0
ORD007119,2025-02-08,Thiruvananthapuram,Clothing,Shoes,23.0,2694778.44,290716.93,16311.0
ORD007133,2025-02-03,Hyderabad,Clothing,Jeans,23.0,1342775.42,307745.27,16334.0
ORD007134,2025-02-09,Thiruvananthapuram,Appliances,Mixer Grinder,2.0,298492.82,46199.72,16336.0
ORD007140,2025-01-26,Ludhiana,Beauty,Lipstick,14.0,1171016.42,365532.0,16350.0
ORD007147,2025-03-27,Vadodara,Groceries,Cooking Oil,10.0,812448.8,189060.22,16360.0
ORD007149,2025-03-03,Mysuru,Electronics,Smartphone,13.0,968891.69,93792.96,16373.0
ORD007159,2025-01-06,Hubballi,Appliances,Air Conditioner,7.0,666587.6,153259.09,16380.0
ORD007169,2025-03-22,Mangalore,Sports,Cricket Bat,7.0,247775.5,54936.92,16387.0
ORD007173,2025-03-03,Coimbatore,Books,Notebook,4.0,83212.92,23353.38,16391.0
ORD007190,2025-01-20,Pune,Furniture,Chair,18.0,1870847.1,,16409.0
ORD007210,2025-01-05,Ludhiana,Clothing,Saree,9.0,1239222.6,153850.0,16418.0
ORD007213,2025-02-15,Chennai,Electronics,Laptop,20.0,509884.2,70868.38,16438.0
ORD007214,2025-03-04,Surat,Beauty,Perfume,1.0,142444.3,45714.98,16439.0
ORD007215,2025-03-16,Visakhapatnam,Beauty,Shampoo,17.0,1758780.9,470828.35,16456.0
ORD007221,2025-01-08,Mangalore,Clothing,Saree,2.0,219461.02,34227.65,16458.0
ORD007226,2025-02-08,Nagpur,Sports,Gym Gloves,14.0,547684.9,143610.56,16472.0
ORD007239,2025-02-25,Kanpur,Electronics,Laptop,25.0,3416526.75,969033.51,16497.0
ORD007249,2025-02-06,Noida,Groceries,Tea Powder,17.0,507733.39,134128.96,16514.0
ORD007251,2025-03-22,Noida,Electronics,Smart Watch,25.0,1098017.25,345500.77,16539.0
ORD007255,2025-01-25,Agra,Clothing,T-Shirt,13.0,1546910.82,368262.94,16552.0
ORD007259,2025-03-03,Tirupati,Books,Novel,21.0,1966838.79,514559.48,16573.0
ORD007267,2025-01-24,Chennai,Groceries,Wheat Flour,11.0,262183.57,61235.56,16584.0
ORD007270,2025-03-08,Ludhiana,Clothing,Saree,4.0,238933.88,28165.44,16588.0
ORD007271,2025-01-25,Agra,Appliances,Mixer Grinder,9.0,640637.46,57847.59,16597.0
ORD007275,2025-02-18,Tirupati,Appliances,Mixer Grinder,24.0,169642.56,18368.52,16621.0
ORD007285,2025-02-11,Chennai,Sports,Badminton Racket,14.0,443824.78,52222.85,16635.0
ORD007295,2025-02-07,Kochi,Clothing,Kurta,7.0,869649.69,175610.0,16642.0
ORD007304,2025-03-14,Hubballi,Furniture,Wardrobe,24.0,2403542.64,670839.92,16666.0
ORD007319,2025-02-22,Jaipur,Clothing,Kurta,15.0,1073532.15,145514.92,16681.0
ORD007321,2025-02-23,Vijayawada,Books,Exam Guide,8.0,319730.32,47687.28,16689.0
ORD007324,2025-02-23,Nagpur,Furniture,Bed,3.0,214655.88,21354.09,16692.0
ORD007334,2025-02-25,Kolkata,Furniture,Chair,4.0,386979.92,91423.64,16696.0
ORD007337,2025-01-05,Agra,Beauty,Moisturizer,10.0,840520.1,270390.07,16706.0
ORD007346,2025-01-07,Guwahati,Sports,Badminton Racket,6.0,891628.08,81862.14,16712.0
ORD007357,2025-03-14,Visakhapatnam,Books,Notebook,12.0,1096681.68,103432.92,16724.0
ORD007365,2025-02-06,Coimbatore,Furniture,Chair,9.0,1244956.05,126782.4,16733.0
ORD007367,2025-03-31,Agra,Books,Notebook,2.0,252531.88,59497.92,16735.0
ORD007373,2025-01-07,Goa,Electronics,Camera,9.0,573387.12,138727.51,16744.0
ORD007376,2025-03-01,Bengaluru,Appliances,Mixer Grinder,1.0,20399.41,6650.72,16745.0
ORD007393,2025-01-19,Vadodara,Books,Novel,4.0,413784.6,67889.4,16749.0
ORD007395,2025-03-03,Ahmedabad,Beauty,Lipstick,17.0,267864.75,49917.51,16766.0
ORD007400,2025-01-27,Gurugram,Sports,Gym Gloves,10.0,1411310.3,186706.11,16776.0
ORD007404,2025-02-16,Varanasi,Groceries,Sugar,14.0,172426.8,43210.23,16790.0
ORD007407,2025-01-19,Ahmedabad,Beauty,Perfume,23.0,1543508.38,358686.61,16813.0
ORD007409,2025-03-13,Visakhapatnam,Electronics,Tablet,23.0,2918693.33,469272.7,16836.0
ORD007415,2025-02-09,Nagpur,Electronics,Camera,10.0,521945.7,159667.19,16846.0
ORD007419,2025-01-02,Madurai,Electronics,Smartphone,24.0,269583.84,91609.6,16870.0
ORD007423,2025-03-29,Goa,Clothing,Saree,22.0,3110728.06,280547.09,16892.0
ORD007429,2025-02-09,Mangalore,Electronics,Tablet,8.0,55313.84,10482.73,16900.0
ORD007437,2025-03-06,Mumbai,Groceries,Tea Powder,15.0,1403997.15,390711.05,16915.0
ORD007443,2025-02-23,Hyderabad,Groceries,Rice,13.0,467192.18,45457.78,16928.0
ORD007449,2025-03-29,Jaipur,Beauty,Face Wash,5.0,196305.2,47220.73,16933.0
ORD007457,2025-01-02,Mangalore,Books,Exam Guide,7.0,395199.0,128194.0,16940.0
ORD007459,2025-03-04,Hyderabad,Groceries,Cooking Oil,5.0,364123.25,47582.13,16945.0
ORD007473,2025-01-12,Chennai,Beauty,Moisturizer,24.0,3260552.16,1076246.02,16969.0
ORD007476,2025-01-08,Patna,Books,Engineering Book,6.0,667107.3,176012.82,16975.0
ORD007484,2025-03-15,Guwahati,Beauty,Face Wash,6.0,588217.32,202454.58,16981.0
ORD007496,2025-01-19,Varanasi,Appliances,Washing Machine,14.0,1317757.98,414642.77,16995.0
ORD007497,2025-02-05,Gurugram,Books,Novel,17.0,203860.43,18499.14,17012.0
ORD007499,2025-02-23,Vijayawada,Electronics,Tablet,20.0,1921228.8,642574.29,17032.0
ORD007500,2025-01-11,Varanasi,Furniture,Bookshelf,16.0,738845.28,176089.93,17048.0
ORD007503,2025-01-09,Nagpur,Appliances,Air Conditioner,1.0,42556.07,10309.48,17049.0
ORD007511,2025-03-02,Hubballi,Groceries,Tea Powder,4.0,63188.64,10769.72,17053.0
ORD007512,2025-02-19,Chandigarh,Furniture,Bookshelf,6.0,778598.88,161277.64,17059.0
ORD007515,2025-01-19,Visakhapatnam,Books,Engineering Book,12.0,388753.2,120251.77,17071.0
ORD007516,2025-03-16,Thiruvananthapuram,Books,Engineering Book,3.0,84345.6,6904.7,17074.0
ORD007518,2025-01-18,Delhi,Clothing,Jacket,18.0,1398281.58,383390.41,17092.0
ORD007521,2025-01-31,Kolkata,Groceries,Rice,25.0,2645162.25,403652.62,17117.0
ORD007535,2025-02-12,Chennai,Sports,Gym Gloves,23.0,1337853.19,166259.58,17140.0
ORD007537,2025-02-26,Goa,Sports,Cricket Bat,14.0,1997389.38,388058.59,17154.0
ORD007538,2025-01-14,Goa,Furniture,Sofa,9.0,3120.03,451.25,17163.0
ORD007543,2025-01-23,Hyderabad,Electronics,Tablet,22.0,2008636.74,458105.09,17185.0
ORD007545,2025-02-09,Mangalore,Electronics,Tablet,14.0,1949166.66,319936.09,17199.0
ORD007546,2025-01-25,Jaipur,Appliances,Refrigerator,9.0,285806.34,27944.64,17208.0
ORD007558,2025-01-30,Jaipur,Appliances,Washing Machine,16.0,4092.16,443.0,17224.0
ORD007568,2025-02-16,Mysuru,Appliances,Mixer Grinder,24.0,1193535.6,141279.97,17248.0
ORD007570,2025-02-02,Noida,Groceries,Wheat Flour,9.0,476157.15,150819.19,17257.0
ORD007571,2025-02-13,Patna,Electronics,Smartphone,18.0,795168.0,158271.48,17275.0
ORD007576,2025-03-26,Delhi,Appliances,Washing Machine,1.0,23851.34,7913.19,17276.0
ORD007588,2025-02-23,Kochi,Groceries,Rice,1.0,69997.71,16956.9,17277.0
ORD007591,2025-03-18,Nashik,Groceries,Wheat Flour,11.0,117247.46,28569.49,17288.0
ORD007626,2025-02-27,Kanpur,Clothing,Kurta,10.0,659355.2,135592.75,17298.0
ORD007628,2025-02-03,Guwahati,Furniture,Chair,4.0,503402.28,95136.7,17302.0
ORD007633,2025-03-12,Vijayawada,Sports,Gym Gloves,6.0,842179.74,84655.15,17308.0
ORD007634,2025-03-06,Gurugram,Clothing,Jacket,19.0,2774969.0,694016.84,17327.0
ORD007638,2025-01-29,Indore,Beauty,Perfume,11.0,1644373.72,396897.5,17338.0
ORD007658,2025-03-31,Jaipur,Clothing,Saree,25.0,288693.0,70970.97,17363.0
ORD007668,2025-02-22,Mumbai,Groceries,Cooking Oil,12.0,889088.52,118184.79,17375.0
ORD007670,2025-02-25,Chennai,Clothing,Saree,25.0,2563527.75,617075.55,17400.0
ORD007672,2025-01-10,Guwahati,Furniture,Bed,11.0,1574584.77,367862.95,17411.0
ORD007673,2025-01-13,Surat,Beauty,Moisturizer,18.0,1713751.02,500873.86,17429.0
ORD007685,2025-01-14,Vijayawada,Furniture,Bookshelf,25.0,1502913.75,299026.17,17454.0
ORD007695,2025-01-20,Hubballi,Furniture,Dining Table,3.0,222571.68,19817.79,17457.0
ORD007697,2025-01-05,Indore,Clothing,Shoes,22.0,829410.78,273552.25,17479.0
ORD007699,2025-02-21,Visakhapatnam,Sports,Football,12.0,777136.44,119152.86,17491.0
ORD007700,2025-01-30,Tirupati,Clothing,Shoes,15.0,139210.8,45394.17,17506.0
ORD007701,2025-02-25,Jaipur,Groceries,Sugar,4.0,200262.8,47858.71,17510.0
ORD007715,2025-01-26,Gurugram,Books,Engineering Book,10.0,1430290.3,161657.7,17520.0
ORD007718,2025-03-12,Chandigarh,Beauty,Perfume,9.0,333882.72,55326.64,17529.0
ORD007720,2025-03-21,Tirupati,Books,Engineering Book,2.0,199013.74,17129.83,17531.0
ORD007724,2025-03-12,Mangalore,Sports,Football,8.0,73420.0,7072.17,17539.0
ORD007725,2025-02-03,Patna,Appliances,Refrigerator,1.0,2379.68,263.06,17540.0
ORD007727,2025-03-12,Delhi,Books,Dictionary,12.0,605267.64,196865.3,17552.0
ORD007728,2025-01-28,Kochi,Clothing,Kurta,1.0,,16152.79,17553.0
ORD007733,2025-02-27,Guwahati,Groceries,Wheat Flour,17.0,68692.41,6238.38,17570.0
ORD007751,2025-02-04,Pune,Sports,Gym Gloves,4.0,323324.2,32502.4,17574.0
ORD007767,2025-03-22,Vijayawada,Appliances,Air Conditioner,2.0,137391.3,24938.94,17576.0
ORD007768,2025-01-25,Kolkata,Electronics,Smart Watch,24.0,1004668.56,205513.64,17600.0
ORD007775,2025-01-18,Tirupati,Clothing,T-Shirt,19.0,1070784.33,202438.25,17619.0
ORD007782,2025-03-26,Indore,Beauty,Moisturizer,24.0,1442208.48,478449.42,17643.0
ORD007786,2025-03-26,Lucknow,Clothing,Shoes,7.0,556441.55,99218.9,17650.0
ORD007801,2025-02-06,Nagpur,Sports,Football,6.0,606155.04,127904.15,17656.0
ORD007806,2025-03-24,Chennai,Books,Exam Guide,16.0,973466.24,256510.07,17672.0
ORD007812,2025-01-26,Mangalore,Electronics,Smart TV,14.0,706322.96,66203.55,17686.0
ORD007825,2025-03-11,Jaipur,Appliances,Microwave,6.0,435823.26,105739.14,17692.0
ORD007841,2025-03-21,Nashik,Electronics,Camera,7.0,931815.92,137931.34,17699.0
ORD007843,2025-03-16,Nashik,Books,Exam Guide,23.0,3107582.21,372713.65,17722.0
ORD007846,2025-02-21,Agra,Electronics,Smartphone,15.0,460199.55,93190.12,17737.0
ORD007848,2025-02-21,Varanasi,Beauty,Lipstick,24.0,742747.44,93169.3,17761.0
ORD007850,2025-02-03,Indore,Beauty,Shampoo,22.0,2340229.98,816696.14,17783.0
ORD007855,2025-03-30,Agra,Clothing,Saree,11.0,1274867.99,338722.78,17794.0
ORD007860,2025-02-11,Guwahati,Furniture,Dining Table,15.0,1558208.1,481719.7,17809.0
ORD007866,2025-03-28,Lucknow,Sports,Gym Gloves,2.0,82001.1,18839.35,17811.0
ORD007875,2025-01-29,Mysuru,Electronics,Headphones,13.0,384455.76,101054.33,17824.0
ORD007882,2025-02-19,Indore,Books,Exam Guide,14.0,851849.32,183743.3,17838.0
ORD007886,2025-02-01,Agra,Clothing,Saree,18.0,1116171.72,324900.6,17856.0
ORD007887,2025-03-04,Madurai,Books,Engineering Book,11.0,537439.32,134104.82,17867.0
ORD007890,2025-01-17,Agra,Furniture,Chair,10.0,1083593.2,373053.4,17877.0
ORD007899,2025-01-27,Hyderabad,Furniture,Bed,17.0,391437.24,47331.5,17894.0
ORD007900,2025-01-03,Chennai,Clothing,Jacket,25.0,2625727.0,648317.79,17919.0
ORD007908,2025-03-02,Goa,Groceries,Rice,5.0,221294.0,30158.49,17924.0
ORD007913,2025-02-21,Goa,Books,Novel,24.0,2944553.04,897002.38,17948.0
ORD007923,2025-02-08,Patna,Clothing,T-Shirt,3.0,213855.48,37029.31,17951.0
ORD007939,2025-02-28,Coimbatore,Books,Engineering Book,15.0,736156.95,129890.21,17966.0
ORD007945,2025-02-02,Mangalore,Clothing,Shoes,13.0,1826716.58,342318.55,17979.0
ORD007954,2025-03-26,Guwahati,Clothing,Jacket,17.0,1164662.69,190783.15,17996.0
ORD007960,2025-01-07,Nagpur,Clothing,T-Shirt,25.0,2908352.5,408732.69,18021.0
ORD007963,2025-02-16,Gurugram,Appliances,Air Conditioner,9.0,797019.3,165181.23,18030.0
ORD007969,2025-02-15,Mumbai,Furniture,Dining Table,19.0,1975643.75,193120.15,18049.0
ORD007975,2025-02-15,Vadodara,Groceries,Milk,12.0,1081255.08,166068.91,18061.0
ORD007979,2025-03-03,Mangalore,Electronics,Camera,10.0,180026.7,62651.74,18071.0
ORD007981,2025-01-16,Noida,Electronics,Smart Watch,19.0,2836635.21,730403.79,18090.0
ORD007985,2025-03-11,Guwahati,Electronics,Camera,19.0,1765960.89,203929.56,18109.0
ORD007996,2025-02-11,Indore,Clothing,Jeans,4.0,159863.28,19972.47,18113.0
ORD007999,2025-03-30,Varanasi,Electronics,Smart Watch,24.0,249166.08,65348.24,18137.0
ORD008000,2025-01-28,Hyderabad,Clothing,Shoes,17.0,2392603.12,308366.67,18154.0
ORD008002,2025-02-20,Thiruvananthapuram,Beauty,Lipstick,17.0,1979965.35,574470.72,18171.0
ORD008010,2025-02-11,Guwahati,Furniture,Dining Table,17.0,417817.5,51729.32,18188.0
ORD008015,2025-03-01,Bhopal,Appliances,Microwave,13.0,298215.06,70158.28,18201.0
ORD008021,2025-03-06,Thiruvananthapuram,Electronics,Tablet,9.0,1062484.92,172963.4,18210.0
ORD008022,2025-01-01,Mangalore,Furniture,Bed,14.0,486035.06,72625.94,18224.0
ORD008032,2025-02-20,Bhopal,Electronics,Camera,17.0,1727917.91,266556.73,18241.0
ORD008037,2025-01-01,Bhopal,Books,Exam Guide,8.0,1147286.56,141128.74,18249.0
ORD008049,2025-03-29,Madurai,Groceries,Rice,21.0,2508926.07,538031.07,18270.0
ORD008050,2025-01-15,Kochi,Appliances,Microwave,17.0,611041.88,143390.7,18287.0
ORD008057,2025-01-11,Tirupati,Electronics,Laptop,2.0,15981.76,2469.7,18289.0
ORD008058,2025-03-06,Noida,Clothing,Kurta,13.0,116459.33,30238.66,18302.0
ORD008059,2025-02-17,Hubballi,Groceries,Rice,5.0,254958.95,52843.96,18307.0
ORD008062,2025-02-16,Nashik,Groceries,Tea Powder,15.0,2185991.1,657112.17,18322.0
ORD008063,2025-01-25,Varanasi,Appliances,Microwave,3.0,389641.32,55038.91,18325.0
ORD008065,2025-03-13,Kochi,Sports,Football,5.0,247987.35,27419.28,18330.0
ORD008068,2025-03-20,Nagpur,Appliances,Air Conditioner,22.0,1157857.58,362661.82,18352.0
ORD008070,2025-02-17,Hubballi,Appliances,Mixer Grinder,8.0,974244.64,191706.16,18360.0
ORD008072,2025-03-23,Mysuru,Beauty,Perfume,24.0,3331693.68,1066577.46,18384.0
ORD008077,2025-01-27,Lucknow,Sports,Badminton Racket,12.0,521007.36,104968.2,18396.0
ORD008095,not-a-date,Coimbatore,Clothing,Kurta,6.0,195195.78,63034.8,18402.0
ORD008104,2025-02-21,Ludhiana,Electronics,Smart Watch,23.0,1672843.13,413458.86,18425.0
ORD008109,2025-01-29,Vadodara,Books,Exam Guide,2.0,685.52,182.38,18427.0
ORD008112,2025-01-11,Gurugram,Beauty,Perfume,2.0,2140.66,207.3,18429.0
ORD008113,2025-03-28,Lucknow,Furniture,Sofa,25.0,528902.75,145830.88,18454.0
ORD008115,2025-02-04,Ahmedabad,Electronics,Laptop,25.0,3429443.75,779975.33,18479.0
ORD008117,2025-02-03,Chandigarh,Sports,Gym Gloves,20.0,1555449.4,324701.24,18499.0
ORD008119,2025-02-27,Nagpur,Sports,Football,18.0,406042.74,49126.45,18517.0
ORD008127,2025-03-01,Bhopal,Clothing,Kurta,8.0,1157851.92,148723.88,18525.0
ORD008132,2025-01-23,Mumbai,Books,Dictionary,16.0,2188987.84,538565.73,18541.0
ORD008139,2025-02-26,Ludhiana,Books,Novel,23.0,2812943.47,706008.25,18564.0
ORD008147,2025-03-11,Goa,Beauty,Perfume,18.0,466432.92,160544.42,18582.0
ORD008152,2025-02-09,Gurugram,Groceries,Sugar,21.0,1250933.25,367688.34,18603.0
ORD008153,2025-02-15,Kochi,Beauty,Shampoo,1.0,14984.87,2455.88,18604.0
ORD008161,2025-01-08,Jaipur,Electronics,Laptop,15.0,1099041.9,128970.47,18619.0
ORD008164,2025-02-21,Noida,Clothing,Kurta,14.0,1547205.24,414099.51,18633.0
ORD008176,2025-01-17,Mangalore,Beauty,Face Wash,7.0,594468.35,181775.78,18640.0
ORD008182,2025-03-01,Pune,Books,Novel,8.0,1199775.92,335078.46,18648.0
ORD008184,2025-03-05,Lucknow,Groceries,Cooking Oil,10.0,1248628.1,312948.89,18658.0
ORD008198,2025-02-20,Delhi,Beauty,Face Wash,6.0,348524.34,107212.52,18664.0
ORD008200,2025-03-29,Mangalore,Clothing,Jeans,24.0,442766.16,74314.39,18688.0
ORD008209,2025-01-12,Hyderabad,Electronics,Smart TV,6.0,744664.86,233763.99,18694.0
ORD008218,2025-03-16,Bhopal,Furniture,Wardrobe,23.0,2336401.64,585220.13,18717.0
ORD008239,2025-02-03,Mysuru,Electronics,Smart Watch,2.0,65538.1,6395.44,18719.0
ORD008242,2025-03-26,Kochi,Appliances,Microwave,16.0,189185.12,30863.53,18735.0
ORD008256,2025-02-20,Mysuru,Books,Dictionary,15.0,1576732.8,329244.19,18750.0
ORD008273,2025-01-17,Ahmedabad,Beauty,Perfume,6.0,783206.64,255566.52,18756.0
ORD008277,2025-03-05,Surat,Appliances,Washing Machine,3.0,131772.15,32823.77,18759.0
ORD008279,2025-03-11,Nagpur,Appliances,Washing Machine,4.0,21423.76,2313.26,18763.0
ORD008296,2025-03-27,Nagpur,Groceries,Sugar,1.0,31507.09,7465.7,18764.0
ORD008304,2025-03-19,Noida,Beauty,Face Wash,8.0,118375.28,34083.28,18772.0
ORD008315,2025-03-10,Tirupati,Groceries,Cooking Oil,16.0,560053.76,140342.08,18788.0
ORD008318,2025-03-20,Tirupati,Beauty,Lipstick,13.0,904908.81,316130.27,18801.0
ORD008323,2025-01-22,Bengaluru,Groceries,Wheat Flour,12.0,388900.08,82133.78,18813.0
ORD008329,2025-01-18,Lucknow,Beauty,Shampoo,13.0,1288455.87,285157.37,18826.0
ORD008331,2025-01-14,Mysuru,Groceries,Tea Powder,17.0,1976069.97,580691.19,18843.0
ORD008338,2025-03-17,Visakhapatnam,Sports,Cricket Bat,8.0,284941.68,25421.95,18851.0
ORD008343,2025-01-13,Bengaluru,Furniture,Dining Table,16.0,821951.04,67175.55,18867.0
ORD008352,2025-01-22,Ahmedabad,Furniture,Bookshelf,5.0,389412.35,82113.12,18872.0
ORD008357,2025-02-24,Hubballi,Electronics,Tablet,2.0,167978.0,22045.67,18874.0
ORD008370,2025-01-22,Gurugram,Appliances,Washing Machine,5.0,657317.85,202256.44,18879.0
ORD008374,2025-01-26,Chennai,Groceries,Wheat Flour,4.0,44932.12,11265.98,18883.0
ORD008377,2025-03-25,Tirupati,Groceries,Rice,8.0,118008.32,17825.98,18891.0
ORD008398,2025-02-09,Chennai,Groceries,Wheat Flour,22.0,1191938.66,298087.2,18913.0
ORD008405,2025-01-15,Mumbai,Books,Notebook,17.0,1141879.8,229159.27,18930.0
ORD008425,2025-01-09,Delhi,Clothing,Jeans,20.0,1813216.2,368141.28,18950.0
ORD008428,2025-01-15,Chennai,Electronics,Headphones,17.0,1223376.1,167566.8,18967.0
