City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Surat,Fashion,Jeans,42.0,5978,251076,2025-05-17
Ahmedabad,Office,Backpack,7.0,1238,8666,2025-06-12
Kochi,Office,Printer,61.0,11829,721569,2025-09-22
Surat,Home Appliances,Fan,58.0,10373,601634,2025-06-26
Mumbai,Electronics,Smartphone,115.0,14683,1688545,2025-08-03
Hyderabad,Office,Printer,37.0,1460,54020,2025-02-06
Surat,Electronics,Smartphone,64.0,2665,170560,2025-04-17
Ahmedabad,Electronics,Tablet,54.0,11380,614520,2025-09-05
Hyderabad,Accessories,Speaker,57.0,12286,700302,2025-11-01
Jaipur,Fashion,T-Shirt,3.0,14483,43449,2025-04-27
Patna,Accessories,Speaker,75.0,5816,436200,2025-11-21
Kochi,Accessories,Speaker,76.0,11109,844284,2025-12-17
Mysuru,Home Appliances,Fan,59.0,5182,305738,2025-10-05
Kolkata,Accessories,Keyboard,102.0,4459,454818,2025-04-16
Delhi,Accessories,Headphones,19.0,5985,113715,2025-05-15
Delhi,Home Appliances,Mixer,92.0,8970,825240,2025-05-06
Lucknow,Fashion,Jeans,31.0,2115,65565,2025-01-11
Jaipur,Fashion,Watch,34.0,6256,212704,2025-03-07
Jaipur,Electronics,Tablet,45.0,2623,118035,2025-06-15
Patna,Fashion,Shoes,16.0,608,9728,2025-07-16
Bhopal,Fashion,Watch,119.0,5446,648074,2025-03-01
Ahmedabad,Home Appliances,Air Cooler,43.0,10804,464572,2025-12-10
Kolkata,Accessories,Keyboard,103.0,9460,974380,2025-12-15
Jaipur,Electronics,Camera,116.0,856,99296,2025-03-22
Chennai,Electronics,Tablet,4.0,6780,27120,2025-10-27
Surat,Office,Backpack,12.0,5547,66564,2025-01-20
Bengaluru,Fashion,Jeans,101.0,12768,1289568,2025-05-07
Mumbai,Electronics,Monitor,109.0,7498,817282,2025-11-22
Lucknow,Home Appliances,Fan,25.0,8235,205875,2025-06-20
Delhi,Home Appliances,Mixer,117.0,11124,1301508,2025-06-13
Kolkata,Office,Backpack,50.0,6308,315400,2025-01-10
Chennai,Accessories,Mouse,58.0,14524,842392,2025-09-03
Patna,Office,Backpack,103.0,7449,767247,2025-05-06
Mumbai,Office,Backpack,18.0,13889,250002,2025-10-20
Mumbai,Fashion,Jeans,39.0,7976,311064,2025-09-11
Mysuru,Home Appliances,Fan,12.0,308,3696,2025-07-21
Lucknow,Accessories,Speaker,23.0,9306,214038,2025-08-23
Jaipur,Fashion,Jeans,24.0,13836,332064,2025-07-10
Lucknow,Office,Printer,106.0,13737,1456122,2025-05-27
Bengaluru,Accessories,Speaker,72.0,12321,887112,2025-08-08
Surat,Electronics,Smartphone,34.0,5117,173978,2025-11-27
Delhi,Office,Printer,84.0,11110,933240,2025-05-14
Mumbai,Office,Printer,4.0,2155,8620,2025-05-16
Pune,Home Appliances,Air Cooler,47.0,9720,456840,2025-08-19
Jaipur,Accessories,Speaker,89.0,13606,1210934,2025-02-12
Bengaluru,Home Appliances,Mixer,109.0,4452,485268,2025-03-19
Kolkata,Fashion,Shoes,60.0,14590,875400,2025-12-05
Mysuru,Fashion,T-Shirt,35.0,6117,214095,2025-07-21
Mysuru,Accessories,Headphones,38.0,4978,189164,2025-09-21
Patna,Electronics,Monitor,25.0,12757,318925,2025-11-06
Kochi,Electronics,Monitor,97.0,2938,284986,2025-09-11
Kolkata,Accessories,Mouse,35.0,11430,400050,2025-12-23
Delhi,Electronics,Monitor,75.0,5961,447075,2025-03-01
Kolkata,Home Appliances,Fan,48.0,12959,622032,2025-08-14
Kochi,Fashion,T-Shirt,28.0,2732,76496,2025-09-08
Kochi,Fashion,T-Shirt,54.0,7744,418176,2025-02-04
Kolkata,Fashion,T-Shirt,62.0,5905,366110,2025-05-23
Kolkata,Fashion,Watch,114.0,9991,1138974,2025-09-25
Delhi,Fashion,Shoes,4.0,12397,49588,2025-02-08
Mumbai,Fashion,Jeans,40.0,2253,90120,2025-04-05
Pune,Office,Printer,10.0,508,5080,2025-08-25
Lucknow,Electronics,Smartphone,14.0,737,10318,2025-11-17
Hyderabad,Electronics,Camera,16.0,4345,69520,2025-01-03
Lucknow,Electronics,Laptop,101.0,2228,225028,2025-10-07
Delhi,Fashion,Jeans,86.0,5959,512474,2025-01-03
Bhopal,Accessories,Mouse,46.0,2830,130180,2025-09-25
Kochi,Home Appliances,Mixer,65.0,9542,620230,2025-02-04
Hyderabad,Home Appliances,Mixer,68.0,3755,255340,2025-12-07
Kochi,Fashion,T-Shirt,93.0,1816,168888,2025-04-17
Surat,Office,Backpack,90.0,9856,887040,2025-03-15
Chennai,Electronics,Smartphone,107.0,6013,643391,2025-07-14
Ahmedabad,Home Appliances,Mixer,53.0,2048,108544,2025-06-04
Hyderabad,Electronics,Monitor,18.0,8323,149814,2025-06-23
Mumbai,Home Appliances,Air Cooler,6.0,1547,9282,2025-06-16
Surat,Office,Backpack,59.0,10036,592124,2025-12-10
Pune,Office,Printer,71.0,6872,487912,2025-05-28
Kolkata,Fashion,T-Shirt,115.0,13979,1607585,2025-08-22
Pune,Fashion,T-Shirt,87.0,8255,718185,2025-11-04
Bhopal,Office,Printer,16.0,2548,40768,2025-07-13
Kolkata,Home Appliances,Mixer,95.0,14821,1407995,2025-03-03
Chennai,Fashion,Shoes,26.0,9947,258622,2025-07-04
Lucknow,Office,Backpack,36.0,12730,458280,2025-12-25
Kolkata,Home Appliances,Fan,97.0,13135,1274095,2025-11-13
Patna,Office,Backpack,63.0,8579,540477,2025-05-05
Chennai,Office,Printer,16.0,4307,68912,2025-08-16
Mumbai,Fashion,T-Shirt,13.0,12288,159744,2025-01-27
Kolkata,Office,Printer,23.0,6469,148787,2025-10-22
Mumbai,Fashion,Shoes,80.0,10411,832880,2025-02-25
Surat,Home Appliances,Fan,102.0,7835,799170,2025-04-10
Patna,Office,Backpack,65.0,4487,291655,2025-09-11
Mysuru,Home Appliances,Air Cooler,3.0,12716,38148,2025-01-14
Ahmedabad,Electronics,Camera,58.0,5353,310474,2025-07-15
Patna,Electronics,Laptop,23.0,9320,214360,2025-11-28
Bhopal,Accessories,Keyboard,63.0,7256,457128,2025-03-10
Ahmedabad,Office,Backpack,98.0,1992,195216,2025-10-22
Jaipur,Home Appliances,Air Cooler,70.0,9575,670250,2025-08-16
Pune,Fashion,T-Shirt,51.0,4515,230265,2025-08-19
Bengaluru,Home Appliances,Air Cooler,46.0,12757,586822,2025-05-11
Patna,Electronics,Monitor,6.0,2300,13800,2025-06-12
Pune,Home Appliances,Mixer,98.0,14803,1450694,2025-11-11
Bengaluru,Electronics,Camera,45.0,6055,272475,2025-07-12
Mumbai,Fashion,Jeans,31.0,10818,335358,2025-05-19
Jaipur,Electronics,Tablet,15.0,5731,85965,2025-03-01
Jaipur,Accessories,Headphones,59.0,10976,647584,2025-07-19
Bengaluru,Office,Backpack,3.0,11602,34806,2025-08-19
Mumbai,Accessories,Speaker,74.0,6594,487956,2025-06-19
Ahmedabad,Office,Printer,89.0,11261,1002229,2025-04-11
Kolkata,Home Appliances,Air Cooler,44.0,2930,128920,2025-10-10
Kochi,Office,Printer,64.0,10611,679104,2025-02-27
Lucknow,Home Appliances,Mixer,37.0,4544,168128,2025-01-10
Kochi,Office,Printer,80.0,12371,989680,2025-02-23
Lucknow,Home Appliances,Mixer,76.0,5718,434568,2025-05-03
Mumbai,Home Appliances,Fan,55.0,3636,199980,2025-06-26
Chennai,Accessories,Mouse,56.0,11070,619920,2025-09-11
Surat,Office,Backpack,33.0,10439,344487,2025-09-15
Jaipur,Home Appliances,Mixer,113.0,504,56952,2025-11-23
Hyderabad,Fashion,Watch,28.0,11026,308728,2025-12-15
Bhopal,Home Appliances,Air Cooler,110.0,12801,1408110,2025-07-19
Chennai,Electronics,Monitor,26.0,6168,160368,2025-08-05
Kochi,Fashion,Shoes,109.0,7333,799297,2025-07-11
Hyderabad,Electronics,Smartphone,109.0,6957,758313,2025-05-27
Chennai,Fashion,Shoes,88.0,10050,884400,2025-04-13
Kochi,Electronics,Smartphone,25.0,653,16325,2025-04-26
Surat,Accessories,Speaker,63.0,9372,590436,2025-07-14
Hyderabad,Electronics,Smartphone,21.0,4668,98028,2025-03-01
Ahmedabad,Accessories,Keyboard,83.0,14167,1175861,2025-01-24
Lucknow,Electronics,Laptop,111.0,14888,1652568,2025-02-11
Surat,Accessories,Headphones,116.0,6868,796688,2025-06-22
Mumbai,Electronics,Camera,108.0,12065,1303020,2025-03-08
Kochi,Home Appliances,Air Cooler,65.0,2176,141440,2025-09-22
Lucknow,Home Appliances,Air Cooler,33.0,8333,274989,2025-02-08
Pune,Electronics,Tablet,43.0,13836,594948,2025-10-24
Chennai,Fashion,Watch,28.0,2563,71764,2025-02-06
Ahmedabad,Accessories,Speaker,53.0,4366,231398,2025-10-02
Pune,Home Appliances,Fan,90.0,2050,184500,2025-06-18
Ahmedabad,Office,Printer,36.0,14608,525888,2025-03-12
Kochi,Accessories,Mouse,3.0,10774,32322,2025-10-02
Surat,Electronics,Smartphone,33.0,9255,305415,2025-07-10
Ahmedabad,Accessories,Headphones,69.0,14404,993876,2025-04-28
Mumbai,Office,Printer,117.0,6638,776646,2025-05-10
Surat,Fashion,Shoes,27.0,14280,385560,2025-03-15
Mumbai,Accessories,Speaker,102.0,755,77010,2025-05-28
Pune,Office,Backpack,95.0,6965,661675,2025-06-23
Kolkata,Electronics,Smartphone,90.0,4475,402750,2025-09-03
Bengaluru,Office,Backpack,59.0,11590,683810,2025-01-25
Pune,Fashion,Watch,102.0,10703,1091706,2025-03-01
Delhi,Fashion,Shoes,41.0,9634,394994,2025-02-04
Patna,Fashion,Jeans,109.0,9932,1082588,2025-11-14
Hyderabad,Accessories,Speaker,62.0,14511,899682,2025-12-05
Pune,Fashion,Shoes,103.0,4816,496048,2025-04-03
Mysuru,Accessories,Keyboard,51.0,14558,742458,2025-07-27
Lucknow,Home Appliances,Mixer,3.0,576,1728,2025-09-21
Kochi,Fashion,T-Shirt,60.0,3448,206880,2025-05-23
Hyderabad,Fashion,T-Shirt,52.0,10325,536900,2025-07-20
Bengaluru,Fashion,T-Shirt,48.0,2987,143376,2025-10-04
Mumbai,Home Appliances,Fan,99.0,7633,755667,2025-11-16
Bhopal,Fashion,Jeans,25.0,14321,358025,2025-05-10
Chennai,Office,Backpack,17.0,7266,123522,2025-04-20
Delhi,Accessories,Keyboard,54.0,3155,170370,2025-07-26
Mysuru,Electronics,Tablet,34.0,4058,137972,2025-10-15
Mumbai,Fashion,Shoes,75.0,11411,855825,2025-11-15
Pune,Electronics,Camera,18.0,14477,260586,2025-06-23
Hyderabad,Fashion,Watch,91.0,7135,649285,2025-12-20
Mysuru,Electronics,Laptop,72.0,1162,83664,2025-01-11
Patna,Fashion,Watch,117.0,6004,702468,2025-10-22
Hyderabad,Home Appliances,Air Cooler,96.0,13468,1292928,2025-01-01
Kolkata,Home Appliances,Air Cooler,49.0,5156,252644,2025-07-22
Jaipur,Fashion,T-Shirt,75.0,3138,235350,2025-05-06
Kolkata,Office,Backpack,113.0,7869,889197,2025-03-03
Bengaluru,Home Appliances,Fan,19.0,4466,84854,2025-02-11
Kolkata,Fashion,Watch,112.0,13877,1554224,2025-05-24
Kochi,Office,Backpack,116.0,14567,1689772,2025-05-20
Bhopal,Accessories,Mouse,56.0,14825,830200,2025-03-11
Patna,Office,Printer,72.0,14176,1020672,2025-11-21
Delhi,Office,Printer,25.0,2635,65875,2025-01-08
Pune,Electronics,Camera,34.0,2879,97886,2025-12-15
Jaipur,Electronics,Camera,6.0,7433,44598,2025-06-23
Delhi,Office,Backpack,64.0,2043,130752,2025-12-28
Kochi,Electronics,Tablet,12.0,3537,42444,2025-05-06
Chennai,Fashion,Shoes,73.0,14796,1080108,2025-11-19
Pune,Home Appliances,Mixer,68.0,12764,867952,2025-10-06
Mysuru,Electronics,Smartphone,99.0,8361,827739,2025-11-04
Pune,Accessories,Headphones,37.0,11362,420394,2025-11-04
Mumbai,Accessories,Headphones,108.0,5500,594000,2025-03-01
Surat,Office,Backpack,59.0,10494,619146,2025-05-20
Kolkata,Electronics,Tablet,6.0,10950,65700,2025-10-15
Surat,Home Appliances,Mixer,28.0,14343,401604,2025-01-26
Jaipur,Accessories,Mouse,103.0,1109,114227,2025-12-03
Chennai,Home Appliances,Fan,12.0,6734,80808,2025-05-06
Pune,Office,Printer,3.0,14164,42492,2025-04-06
Mumbai,Office,Backpack,83.0,12529,1039907,2025-11-05
Mysuru,Accessories,Speaker,103.0,7283,750149,2025-12-26
Kolkata,Accessories,Keyboard,46.0,11103,510738,2025-02-27
Hyderabad,Home Appliances,Mixer,63.0,7498,472374,2025-07-16
Kolkata,Home Appliances,Air Cooler,55.0,1678,92290,2025-07-26
Bengaluru,Home Appliances,Mixer,56.0,10533,589848,2025-07-03
Surat,Home Appliances,Fan,60.0,11282,676920,2025-04-21
Mumbai,Fashion,Watch,68.0,10514,714952,2025-11-17
Delhi,Accessories,Speaker,56.0,1497,83832,2025-08-10
Hyderabad,Fashion,Shoes,108.0,4273,461484,2025-09-14
Mumbai,Home Appliances,Mixer,71.0,1453,103163,2025-01-17
Bhopal,Home Appliances,Fan,53.0,1748,92644,2025-08-22
Patna,Home Appliances,Fan,46.0,4375,201250,2025-10-03
Delhi,Home Appliances,Mixer,15.0,12332,184980,2025-11-15
Hyderabad,Fashion,Watch,6.0,1564,9384,2025-07-23
Patna,Accessories,Speaker,97.0,11181,1084557,2025-08-20
Delhi,Accessories,Mouse,118.0,14476,1708168,2025-03-07
Pune,Electronics,Monitor,34.0,14480,492320,2025-11-04
Delhi,Home Appliances,Mixer,1.0,6670,6670,2025-02-01
Lucknow,Office,Backpack,89.0,6837,608493,2025-11-24
Bhopal,Office,Backpack,80.0,13522,1081760,2025-10-12
Chennai,Office,Backpack,12.0,2249,26988,2025-03-01
Ahmedabad,Electronics,Laptop,90.0,3283,295470,2025-01-07
Patna,Fashion,Jeans,56.0,13996,783776,2025-11-28
Ahmedabad,Home Appliances,Mixer,12.0,5130,61560,2025-08-05
Bhopal,Office,Printer,15.0,2921,43815,2025-03-24
Chennai,Office,Backpack,61.0,521,31781,2025-08-19
Kolkata,Fashion,Shoes,73.0,13789,1006597,2025-07-02
Pune,Electronics,Laptop,81.0,14087,1141047,2025-12-14
Jaipur,Office,Backpack,5.0,8187,40935,2025-07-16
Bhopal,Home Appliances,Air Cooler,79.0,11319,894201,2025-08-08
Jaipur,Electronics,Monitor,3.0,7114,21342,2025-10-11
Mumbai,Electronics,Tablet,115.0,10821,1244415,2025-07-16
Delhi,Office,Backpack,58.0,11628,674424,2025-07-01
Jaipur,Accessories,Keyboard,61.0,5833,355813,2025-08-08
Ahmedabad,Fashion,Shoes,118.0,10064,1187552,2025-12-22
Kochi,Fashion,Shoes,93.0,11855,1102515,2025-07-14
Chennai,Accessories,Speaker,103.0,14036,1445708,2025-03-20
Chennai,Accessories,Headphones,86.0,8111,697546,2025-03-06
Hyderabad,Fashion,Watch,13.0,13200,171600,2025-07-16
Mysuru,Fashion,Jeans,72.0,970,69840,2025-01-12
Kochi,Accessories,Mouse,87.0,2798,243426,2025-03-27
Mumbai,Home Appliances,Mixer,104.0,1243,129272,2025-06-14
Hyderabad,Home Appliances,Mixer,16.0,9407,150512,2025-04-16
Mysuru,Accessories,Mouse,99.0,964,95436,2025-09-09
Ahmedabad,Fashion,T-Shirt,91.0,1026,93366,2025-08-26
Kochi,Electronics,Laptop,101.0,10203,1030503,2025-10-26
Surat,Electronics,Monitor,6.0,8511,51066,2025-02-06
Hyderabad,Electronics,Smartphone,117.0,6125,716625,2025-03-24
Surat,Office,Backpack,94.0,14462,1359428,2025-02-05
Chennai,Accessories,Mouse,105.0,2457,257985,2025-02-28
Kochi,Office,Backpack,99.0,12799,1267101,2025-01-08
Hyderabad,Office,Backpack,37.0,8474,313538,2025-03-03
Delhi,Accessories,Speaker,47.0,10512,494064,2025-11-08
Pune,Home Appliances,Fan,101.0,3938,397738,2025-03-26
Surat,Office,Backpack,115.0,7716,887340,2025-09-26
Patna,Accessories,Headphones,57.0,2585,147345,2025-01-23
Patna,Home Appliances,Mixer,11.0,5742,63162,2025-06-13
Mysuru,Fashion,Watch,8.0,6643,53144,2025-01-22
Hyderabad,Fashion,T-Shirt,81.0,11887,962847,2025-11-17
Kochi,Office,Backpack,114.0,11355,1294470,2025-12-18
Hyderabad,Accessories,Mouse,117.0,5838,683046,2025-01-27
Ahmedabad,Home Appliances,Air Cooler,118.0,2606,307508,2025-12-13
Patna,Fashion,Watch,90.0,5856,527040,2025-11-13
Pune,Fashion,Shoes,11.0,805,8855,2025-09-11
Hyderabad,Fashion,Shoes,28.0,1720,48160,2025-09-18
Bengaluru,Home Appliances,Fan,97.0,10615,1029655,2025-03-01
Pune,Home Appliances,Air Cooler,34.0,4154,141236,2025-05-24
Surat,Home Appliances,Mixer,94.0,1182,111108,2025-06-09
Ahmedabad,Home Appliances,Fan,16.0,982,15712,2025-11-04
Bhopal,Accessories,Headphones,59.0,5753,339427,2025-04-26
Jaipur,Home Appliances,Air Cooler,92.0,14852,1366384,2025-11-22
Patna,Home Appliances,Mixer,45.0,5102,229590,2025-05-22
Bhopal,Home Appliances,Air Cooler,18.0,11903,214254,2025-07-17
Kochi,Fashion,T-Shirt,42.0,8661,363762,2025-10-07
Kochi,Accessories,Speaker,13.0,2601,33813,2025-12-14
Ahmedabad,Office,Printer,12.0,1218,14616,2025-07-05
Pune,Fashion,Watch,10.0,6250,62500,2025-11-17
Hyderabad,Home Appliances,Air Cooler,67.0,12960,868320,2025-07-28
Mysuru,Home Appliances,Fan,82.0,7137,585234,2025-08-23
Delhi,Office,Backpack,106.0,2868,304008,2025-03-17
Jaipur,Office,Backpack,17.0,11742,199614,2025-09-28
Delhi,Electronics,Smartphone,59.0,7955,469345,2025-01-24
Pune,Home Appliances,Fan,118.0,2145,253110,2025-10-28
Jaipur,Electronics,Laptop,48.0,9567,459216,2025-05-02
Hyderabad,Fashion,T-Shirt,48.0,5195,249360,2025-06-10
Lucknow,Office,Printer,102.0,2540,259080,2025-03-26
Chennai,Office,Printer,120.0,14851,1782120,2025-05-10
Mumbai,Fashion,Watch,1.0,2204,2204,2025-09-12
Ahmedabad,Electronics,Camera,62.0,9589,594518,2025-05-19
Lucknow,Accessories,Speaker,61.0,13871,846131,2025-12-27
Ahmedabad,Fashion,Jeans,65.0,10627,690755,2025-08-25
Patna,Office,Printer,111.0,12125,1345875,2025-06-03
Mysuru,Home Appliances,Air Cooler,80.0,6911,552880,2025-07-08
Bhopal,Office,Backpack,70.0,950,66500,2025-11-15
Lucknow,Accessories,Headphones,111.0,2913,323343,2025-12-01
Lucknow,Accessories,Headphones,83.0,9364,777212,2025-02-07
Chennai,Home Appliances,Air Cooler,97.0,1066,103402,2025-10-17
Bengaluru,Office,Printer,16.0,10984,175744,2025-09-06
Mysuru,Accessories,Keyboard,32.0,13793,441376,2025-12-27
Kolkata,Home Appliances,Fan,11.0,13420,147620,2025-09-20
Pune,Office,Printer,63.0,14322,902286,2025-01-11
Pune,Fashion,Watch,4.0,14284,57136,2025-09-11
Hyderabad,Accessories,Headphones,15.0,1827,27405,2025-09-06
Hyderabad,Fashion,Jeans,33.0,12787,421971,2025-02-05
Bengaluru,Office,Printer,8.0,10267,82136,2025-06-06
Pune,Electronics,Tablet,50.0,1817,90850,2025-06-05
Chennai,Accessories,Mouse,49.0,13761,674289,2025-02-02
Mumbai,Fashion,Jeans,64.0,8533,546112,2025-09-13
Mumbai,Accessories,Headphones,41.0,7815,320415,2025-09-14
Hyderabad,Office,Printer,53.0,10579,560687,2025-04-01
Jaipur,Home Appliances,Air Cooler,87.0,1863,162081,2025-04-25
Kochi,Fashion,Shoes,73.0,6864,501072,2025-08-03
Delhi,Home Appliances,Mixer,101.0,2532,255732,2025-06-18
Bengaluru,Fashion,Watch,117.0,9295,1087515,2025-08-02
Mysuru,Office,Backpack,84.0,2942,247128,2025-01-02
Kolkata,Office,Backpack,77.0,4310,331870,2025-11-13
Lucknow,Fashion,Shoes,6.0,2844,17064,2025-12-18
Kochi,Electronics,Tablet,12.0,6676,80112,2025-12-04
Jaipur,Fashion,Shoes,113.0,7277,822301,2025-04-20
Hyderabad,Accessories,Mouse,82.0,4482,367524,2025-12-15
Kolkata,Fashion,Shoes,44.0,3650,160600,2025-08-20
Bengaluru,Electronics,Smartphone,83.0,233,19339,2025-10-16
Ahmedabad,Electronics,Smartphone,53.0,9306,493218,2025-12-23
Mumbai,Office,Printer,101.0,14564,1470964,2025-11-21
Surat,Home Appliances,Mixer,115.0,13832,1590680,2025-11-15
Pune,Electronics,Tablet,105.0,6366,668430,2025-10-12
Ahmedabad,Fashion,T-Shirt,16.0,7780,124480,2025-06-07
Mysuru,Electronics,Smartphone,96.0,524,50304,2025-05-22
Hyderabad,Accessories,Keyboard,12.0,13573,162876,2025-10-21
Ahmedabad,Fashion,Jeans,64.0,6147,393408,2025-01-09
Mumbai,Home Appliances,Mixer,1.0,3412,3412,2025-11-13
Bhopal,Accessories,Speaker,22.0,9240,203280,2025-04-22
Mumbai,Home Appliances,Air Cooler,88.0,10079,886952,2025-10-06
Mysuru,Home Appliances,Mixer,96.0,1265,121440,2025-03-09
Hyderabad,Home Appliances,Mixer,113.0,8770,991010,2025-12-26
Hyderabad,Fashion,T-Shirt,89.0,11304,1006056,2025-09-20
Surat,Home Appliances,Fan,1.0,7197,7197,2025-11-22
Mumbai,Electronics,Tablet,56.0,14033,785848,2025-07-09
Bengaluru,Home Appliances,Fan,64.0,6122,391808,2025-09-25
Kolkata,Fashion,T-Shirt,36.0,7082,254952,2025-09-15
Patna,Electronics,Camera,25.0,5683,142075,2025-02-19
Chennai,Electronics,Smartphone,89.0,7143,635727,2025-02-08
Mumbai,Fashion,Shoes,40.0,1229,49160,2025-11-21
Patna,Electronics,Camera,56.0,13439,752584,2025-01-19
Kolkata,Accessories,Mouse,32.0,1966,62912,2025-08-08
Patna,Electronics,Tablet,67.0,13210,885070,2025-04-03
Ahmedabad,Home Appliances,Air Cooler,57.0,12718,724926,2025-02-21
Kolkata,Home Appliances,Mixer,11.0,1194,13134,2025-01-13
Hyderabad,Electronics,Smartphone,8.0,13346,106768,2025-08-02
Bengaluru,Home Appliances,Air Cooler,56.0,1277,71512,2025-02-22
Mumbai,Home Appliances,Mixer,38.0,14125,536750,2025-07-13
Surat,Home Appliances,Fan,30.0,14365,430950,2025-10-26
Pune,Home Appliances,Mixer,59.0,6490,382910,2025-08-26
Patna,Home Appliances,Air Cooler,13.0,5764,74932,2025-11-22
Mumbai,Electronics,Camera,67.0,5577,373659,2025-10-07
Patna,Electronics,Laptop,77.0,11886,915222,2025-02-19
Pune,Fashion,Jeans,82.0,8537,700034,2025-05-12
Bengaluru,Office,Backpack,24.0,4183,100392,2025-03-26
Surat,Electronics,Smartphone,40.0,9776,391040,2025-07-17
Delhi,Accessories,Mouse,75.0,14703,1102725,2025-09-25
Kolkata,Fashion,Watch,40.0,10084,403360,2025-06-10
Bengaluru,Electronics,Monitor,76.0,10975,834100,2025-11-05
Surat,Fashion,T-Shirt,55.0,5833,320815,2025-04-07
Bhopal,Fashion,T-Shirt,44.0,3302,145288,2025-11-16
Lucknow,Office,Backpack,110.0,9676,1064360,2025-10-11
Mysuru,Accessories,Speaker,43.0,2858,122894,2025-02-15
Bhopal,Electronics,Camera,29.0,260,7540,2025-11-08
Bhopal,Fashion,Watch,80.0,3692,295360,2025-04-16
Bengaluru,Accessories,Speaker,27.0,6758,182466,2025-03-27
Mumbai,Accessories,Headphones,10.0,6063,60630,2025-01-18
Mysuru,Fashion,Shoes,57.0,3385,192945,2025-11-19
Delhi,Accessories,Headphones,4.0,3462,13848,2025-04-10
Jaipur,Fashion,Shoes,93.0,3055,284115,2025-06-28
Hyderabad,Fashion,Jeans,26.0,552,14352,2025-03-27
Surat,Electronics,Laptop,107.0,11299,1208993,2025-03-13
Chennai,Electronics,Tablet,120.0,3644,437280,2025-05-15
Lucknow,Accessories,Mouse,85.0,3007,255595,2025-09-26
Chennai,Office,Printer,16.0,2566,41056,2025-03-26
Pune,Fashion,Watch,89.0,6331,563459,2025-06-20
Kochi,Fashion,T-Shirt,98.0,10293,1008714,2025-10-07
Bengaluru,Home Appliances,Fan,102.0,2634,268668,2025-06-08
Chennai,Accessories,Keyboard,109.0,8527,929443,2025-10-16
Delhi,Electronics,Camera,102.0,11070,1129140,2025-10-03
Jaipur,Home Appliances,Fan,97.0,14657,1421729,2025-11-25
Bhopal,Accessories,Speaker,67.0,7806,523002,2025-03-11
Lucknow,Accessories,Speaker,92.0,8306,764152,2025-08-09
Kochi,Office,Printer,27.0,3796,102492,2025-04-15
Lucknow,Fashion,Watch,28.0,5213,145964,2025-07-13
Patna,Fashion,Shoes,33.0,9220,304260,2025-02-05
Lucknow,Electronics,Tablet,57.0,8700,495900,2025-06-08
Ahmedabad,Electronics,Camera,66.0,10376,684816,2025-06-14
Hyderabad,Office,Backpack,53.0,6221,329713,2025-08-11
Surat,Office,Printer,23.0,7436,171028,2025-04-09
Jaipur,Electronics,Tablet,116.0,1550,179800,2025-05-27
Mumbai,Home Appliances,Air Cooler,83.0,1480,122840,2025-05-08
Kolkata,Electronics,Laptop,47.0,827,38869,2025-09-07
Patna,Fashion,Shoes,33.0,5159,170247,2025-12-27
Patna,Accessories,Keyboard,91.0,10096,918736,2025-03-28
Kochi,Home Appliances,Fan,2.0,12816,25632,2025-05-10
Surat,Accessories,Speaker,52.0,13665,710580,2025-10-25
Pune,Electronics,Camera,84.0,8599,722316,2025-03-28
Chennai,Fashion,Jeans,93.0,12473,1159989,2025-04-16
Kochi,Home Appliances,Air Cooler,101.0,9254,934654,2025-08-24
Chennai,Office,Backpack,102.0,1606,163812,2025-06-28
Jaipur,Office,Backpack,27.0,7387,199449,2025-08-28
Bhopal,Electronics,Tablet,18.0,9661,173898,2025-03-10
Chennai,Electronics,Camera,104.0,10994,1143376,2025-06-11
Patna,Office,Backpack,88.0,12531,1102728,2025-07-25
Patna,Home Appliances,Fan,42.0,9816,412272,2025-01-19
Patna,Electronics,Smartphone,20.0,5610,112200,2025-10-21
Chennai,Home Appliances,Air Cooler,74.0,14404,1065896,2025-07-13
Mumbai,Office,Printer,69.0,6531,450639,2025-04-16
Delhi,Accessories,Speaker,82.0,14859,1218438,2025-05-03
